epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.03760162740945816,3.947336435317993,0.058943089097738266,3.814439058303833
1,0.0729166641831398,3.5518667697906494,0.08739837259054184,3.372389316558838
2,0.10619919002056122,3.236551523208618,0.07520325481891632,3.4497768878936768
3,0.14964431524276733,2.996922254562378,0.12804877758026123,2.9681246280670166
4,0.18343496322631836,2.794605016708374,0.18089431524276733,2.7297744750976562
5,0.1971544772386551,2.6611721515655518,0.13821138441562653,3.116924285888672
6,0.22688008844852448,2.537320852279663,0.24390244483947754,2.570317506790161
7,0.25457316637039185,2.4087765216827393,0.19105690717697144,2.777285099029541
8,0.2718496024608612,2.339033365249634,0.2621951103210449,2.3897407054901123
9,0.2926829159259796,2.223961353302002,0.3231707215309143,2.1480727195739746
10,0.3107215464115143,2.149796485900879,0.38008129596710205,2.0697290897369385
11,0.32698169350624084,2.108856678009033,0.35975611209869385,2.0489513874053955
12,0.36966463923454285,1.9733799695968628,0.44308942556381226,1.9163843393325806
13,0.39100611209869385,1.896807312965393,0.34959349036216736,2.12568736076355
14,0.38846543431282043,1.8676674365997314,0.3943089544773102,2.027919292449951
15,0.4255589544773102,1.7774654626846313,0.4044715464115143,1.8589943647384644
16,0.4392784535884857,1.714337706565857,0.45325204730033875,1.885870337486267
17,0.4606199264526367,1.6603350639343262,0.43089431524276733,1.904853105545044
18,0.4796747863292694,1.581821084022522,0.5162601470947266,1.6451164484024048
19,0.47560974955558777,1.6008909940719604,0.3739837408065796,1.9671896696090698
20,0.48196136951446533,1.567587971687317,0.4918699264526367,1.5704081058502197
21,0.5073679089546204,1.506601333618164,0.48577237129211426,1.7544025182724
22,0.5241361856460571,1.4486525058746338,0.5,1.6320600509643555
23,0.540142297744751,1.3820016384124756,0.5325203537940979,1.5077093839645386
24,0.5523374080657959,1.3491432666778564,0.5345528721809387,1.5547577142715454
25,0.5472561120986938,1.3688654899597168,0.5752032399177551,1.4407140016555786
26,0.5645325183868408,1.29974365234375,0.542682945728302,1.54019296169281
27,0.5721544623374939,1.3080908060073853,0.5121951103210449,1.5883386135101318
28,0.5980691313743591,1.2168928384780884,0.5304877758026123,1.6629732847213745
29,0.6021341681480408,1.2038618326187134,0.5589430928230286,1.4789397716522217
30,0.598831295967102,1.21790611743927,0.6158536672592163,1.3011962175369263
31,0.6201727390289307,1.150252103805542,0.6138211488723755,1.3490252494812012
32,0.6260162591934204,1.1246669292449951,0.6361788511276245,1.308809757232666
33,0.6201727390289307,1.117102861404419,0.6361788511276245,1.2580395936965942
34,0.6374492049217224,1.1009399890899658,0.619918704032898,1.3222124576568604
35,0.6323679089546204,1.099396824836731,0.6158536672592163,1.3328181505203247
36,0.6498983502388,1.0424764156341553,0.6341463327407837,1.2800121307373047
37,0.6626016497612,0.9960237145423889,0.6219512224197388,1.2528685331344604
38,0.6618394255638123,0.9994043111801147,0.6138211488723755,1.2987053394317627
39,0.6526930928230286,0.9959821701049805,0.6504064798355103,1.177296757698059
40,0.6971544623374939,0.9204672574996948,0.607723593711853,1.330271601676941
41,0.6867377758026123,0.9392619729042053,0.6219512224197388,1.3139281272888184
42,0.6953760385513306,0.8891206979751587,0.6463414430618286,1.252983808517456
