epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.08248620480298996,3.8644258975982666,0.02029769867658615,11.601250648498535
1,0.16090618073940277,3.283714532852173,0.00811908021569252,40.23799133300781
2,0.2584955096244812,2.8219501972198486,0.002706359839066863,72.78681945800781
3,0.30699971318244934,2.541008710861206,0.013531799428164959,79.76348114013672
4,0.3616032600402832,2.2874302864074707,0.009472260251641273,58.936161041259766
5,0.4211443364620209,2.1001973152160645,0.13531799614429474,13.853249549865723
6,0.45541679859161377,1.9085657596588135,0.2422192096710205,3.018324136734009
7,0.5114725232124329,1.747422456741333,0.29634642601013184,2.9257986545562744
8,0.5352889895439148,1.606582760810852,0.37889039516448975,2.1895291805267334
9,0.5759512186050415,1.4440221786499023,0.4005412757396698,2.1165871620178223
10,0.6261980533599854,1.2857930660247803,0.565629243850708,1.5575581789016724
11,0.6575660705566406,1.1766694784164429,0.5832205414772034,1.3864938020706177
12,0.6860296130180359,1.0882045030593872,0.622462809085846,1.8404415845870972
13,0.7205924987792969,0.9708037376403809,0.5615696907043457,1.759786605834961
14,0.7467324733734131,0.8584616184234619,0.565629243850708,3.220827579498291
15,0.7696775794029236,0.7952576875686646,0.6387009620666504,1.3647907972335815
16,0.7984315752983093,0.7272206544876099,0.7144790291786194,1.6192892789840698
17,0.7958176136016846,0.6864497661590576,0.7577807903289795,0.8358848094940186
18,0.8152773976325989,0.6137056946754456,0.7631934881210327,1.494128704071045
19,0.8399651646614075,0.5489400625228882,0.8497970104217529,1.2046235799789429
20,0.8443217873573303,0.535258948802948,0.8159675002098083,0.6405913233757019
21,0.848678469657898,0.5120717287063599,0.8146143555641174,0.9277538657188416
22,0.8437409400939941,0.49302050471305847,0.6887686252593994,1.3521538972854614
23,0.8582631349563599,0.47853192687034607,0.8349120616912842,0.8385065197944641
24,0.8704618215560913,0.4340215027332306,0.8768606185913086,0.48938730359077454
25,0.8637815713882446,0.43669021129608154,0.7997293472290039,0.906623125076294
26,0.8733662366867065,0.41170746088027954,0.8552097678184509,0.5218923091888428
27,0.8858553767204285,0.38337793946266174,0.8646820187568665,0.7288498878479004
28,0.871333122253418,0.412589967250824,0.8836265206336975,0.4277876317501068
29,0.884984016418457,0.3686601519584656,0.8755074143409729,0.5838955640792847
30,0.8966017961502075,0.3418625593185425,0.8809201717376709,0.6937384009361267
31,0.9131571054458618,0.30205562710762024,0.8863328695297241,0.6896299719810486
32,0.9021202325820923,0.30171242356300354,0.9025710225105286,0.5589646100997925
33,0.9148998260498047,0.28905242681503296,0.8755074143409729,0.8249637484550476
34,0.9163520336151123,0.28017041087150574,0.8037889003753662,1.1780123710632324
35,0.907638669013977,0.29103800654411316,0.8903924226760864,0.430101603269577
36,0.9157711267471313,0.27371886372566223,0.874154269695282,1.3549981117248535
37,0.9131571054458618,0.2691608667373657,0.8525033593177795,0.890354573726654
38,0.9186756014823914,0.2682037651538849,0.8538565635681152,3.2085883617401123
39,0.9192564487457275,0.2664816081523895,0.9093369245529175,0.38937804102897644
40,0.9198373556137085,0.26108768582344055,0.9039242267608643,0.4866049289703369
41,0.919546902179718,0.23660379648208618,0.8755074143409729,1.3891576528549194
42,0.9218704700469971,0.24423688650131226,0.9106901288032532,0.8494855165481567
43,0.9253557920455933,0.23062793910503387,0.8917456269264221,1.0325815677642822
44,0.9218704700469971,0.24705436825752258,0.8917456269264221,0.38192200660705566
45,0.9294220209121704,0.2218659520149231,0.8755074143409729,1.4892429113388062
46,0.9387162327766418,0.19316329061985016,0.8119080066680908,3.9735701084136963
47,0.9343595504760742,0.21795685589313507,0.9269282817840576,0.4572898745536804
48,0.9326168894767761,0.21066927909851074,0.9106901288032532,0.5280674695968628
49,0.9305837750434875,0.2110031694173813,0.8917456269264221,2.737651824951172
50,0.9358118176460266,0.20137916505336761,0.9106901288032532,0.4423716962337494
51,0.9349404573440552,0.19948609173297882,0.9174560308456421,0.9465917348861694
52,0.9372640252113342,0.19528090953826904,0.9350473880767822,0.4466669261455536
53,0.9416207075119019,0.1920326203107834,0.9269282817840576,0.5779713988304138
54,0.9419111013412476,0.18580883741378784,0.9228687286376953,0.758294939994812
55,0.9456868767738342,0.17619483172893524,0.8606224656105042,2.5167980194091797
56,0.945106029510498,0.17792679369449615,0.8728010654449463,3.8042075634002686
57,0.9488818049430847,0.16606691479682922,0.918809175491333,1.197670817375183
58,0.9456868767738342,0.16601650416851044,0.9201623797416687,1.612866759300232
59,0.9483008980751038,0.16397377848625183,0.9309878349304199,0.952642023563385
60,0.9390066862106323,0.1708908975124359,0.9025710225105286,0.6052305698394775
61,0.9500435590744019,0.14636626839637756,0.9012178778648376,0.8568418622016907
62,0.9488818049430847,0.1505640298128128,0.9336941838264465,0.2746191918849945
63,0.9503340125083923,0.1549873650074005,0.9012178778648376,3.513958692550659
64,0.9520766735076904,0.1525854468345642,0.9404600858688354,0.819011926651001
65,0.9512053728103638,0.15597811341285706,0.9174560308456421,0.7457399964332581
66,0.9538193345069885,0.14148572087287903,0.8971583247184753,2.004638910293579
67,0.9497531056404114,0.15908193588256836,0.9174560308456421,1.2172547578811646
68,0.953528881072998,0.13815219700336456,0.9391068816184998,1.0726616382598877
69,0.954109787940979,0.14599446952342987,0.8592692613601685,9.445867538452148
70,0.9468486905097961,0.15268127620220184,0.9052774310112,3.079627752304077
71,0.9552715420722961,0.12980039417743683,0.9336941838264465,0.4413983225822449
72,0.9573046565055847,0.13069969415664673,0.9391068816184998,1.0013912916183472
73,0.9593377709388733,0.11885691434144974,0.9174560308456421,1.8678014278411865
74,0.9590473175048828,0.13238145411014557,0.9052774310112,0.7556466460227966
75,0.9613708853721619,0.11767207086086273,0.9391068816184998,0.4709536135196686
76,0.9642753601074219,0.10704862326383591,0.9039242267608643,1.378321886062622
77,0.9663084745407104,0.10822029411792755,0.9512855410575867,0.4100375175476074
78,0.9599186778068542,0.11161688715219498,0.918809175491333,1.8955167531967163
79,0.954109787940979,0.13044318556785583,0.9364005327224731,0.3516785502433777
80,0.9596282243728638,0.11936599761247635,0.9323409795761108,0.42783644795417786
81,0.9651466608047485,0.10617486387491226,0.9404600858688354,0.540696382522583
82,0.9619517922401428,0.1121179461479187,0.9269282817840576,1.0082509517669678
83,0.9607900381088257,0.1199793741106987,0.9228687286376953,2.1952579021453857
84,0.9628230929374695,0.11908604204654694,0.9404600858688354,0.7069007754325867
85,0.9671797752380371,0.10102529078722,0.9296346306800842,1.3161102533340454
86,0.9567238092422485,0.13726523518562317,0.9526386857032776,0.277092307806015
87,0.9573046565055847,0.12143317610025406,0.9526386857032776,0.3257869482040405
88,0.9616613388061523,0.10851069539785385,0.9282814860343933,1.9205100536346436
89,0.9602091312408447,0.11707669496536255,0.9472259879112244,1.321900725364685
90,0.9665988683700562,0.09726615250110626,0.9485791325569153,0.3330307900905609
91,0.9700842499732971,0.09173794835805893,0.9458727836608887,0.39928483963012695
92,0.9738600254058838,0.07925481349229813,0.9458727836608887,0.29059043526649475
93,0.9628230929374695,0.11608989536762238,0.9445196390151978,1.0078941583633423
94,0.9697937965393066,0.09248381853103638,0.9485791325569153,0.2918969690799713
95,0.9651466608047485,0.10429792106151581,0.9580514430999756,0.2482035905122757
96,0.96601802110672,0.09640558809041977,0.9458727836608887,0.48340776562690735
97,0.9665988683700562,0.10376714915037155,0.9323409795761108,1.1667593717575073
98,0.96601802110672,0.10492313653230667,0.9296346306800842,0.34268802404403687
99,0.9718269109725952,0.09133725613355637,0.9174560308456421,1.2834546566009521
100,0.9648562073707581,0.10211071372032166,0.9418132901191711,0.6911874413490295
101,0.9613708853721619,0.11213283240795135,0.9472259879112244,0.2485051304101944
102,0.9668893218040466,0.09772428125143051,0.9553450345993042,0.4116378128528595
