epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.03023373894393444,4.015120983123779,0.04878048598766327,3.9657649993896484
1,0.049542684108018875,3.6925604343414307,0.030487805604934692,3.768078565597534
2,0.0840955302119255,3.448277711868286,0.06910569220781326,3.5567140579223633
3,0.10569106042385101,3.2130391597747803,0.10162601619958878,3.26725435256958
4,0.15040650963783264,2.992948293685913,0.14837397634983063,2.8798716068267822
5,0.17428861558437347,2.8031222820281982,0.16056910157203674,2.726651430130005
6,0.2174796760082245,2.608893871307373,0.22764228284358978,2.5880239009857178
7,0.23526422679424286,2.48938250541687,0.23170731961727142,2.599550247192383
8,0.25711381435394287,2.4038355350494385,0.15447154641151428,2.8282110691070557
9,0.2688008248806,2.318464756011963,0.33943089842796326,2.143690586090088
10,0.30894309282302856,2.1625499725341797,0.3455284535884857,2.0076804161071777
11,0.3434959352016449,2.059314489364624,0.28455284237861633,2.2474632263183594
12,0.33028456568717957,2.0897817611694336,0.39024388790130615,1.8810044527053833
13,0.3755081295967102,1.9575514793395996,0.4065040647983551,1.8525853157043457
14,0.3981199264526367,1.8939752578735352,0.35772356390953064,2.078578472137451
15,0.3628048896789551,1.9558217525482178,0.4390243887901306,1.7439504861831665
16,0.43241870403289795,1.7806670665740967,0.44105690717697144,1.7477974891662598
17,0.44207316637039185,1.7167237997055054,0.45121949911117554,1.702991247177124
18,0.4481707215309143,1.6994256973266602,0.4796747863292694,1.606751561164856
19,0.4908536672592163,1.557909607887268,0.5121951103210449,1.4691550731658936
20,0.4806910455226898,1.594444990158081,0.49593496322631836,1.5154060125350952
21,0.49491870403289795,1.545418381690979,0.5284552574157715,1.414767861366272
22,0.5320122241973877,1.4609239101409912,0.5467479825019836,1.3531688451766968
23,0.5297256112098694,1.453848958015442,0.5792682766914368,1.2815126180648804
24,0.5315040946006775,1.4037190675735474,0.5569105744361877,1.2981677055358887
25,0.5564024448394775,1.3326624631881714,0.5345528721809387,1.5161837339401245
26,0.5663110017776489,1.3220876455307007,0.48577237129211426,1.6599019765853882
27,0.5873983502388,1.2392655611038208,0.6341463327407837,1.128036618232727
28,0.5762194991111755,1.2769620418548584,0.5853658318519592,1.3195723295211792
29,0.6211889982223511,1.1808521747589111,0.6321138143539429,1.1417911052703857
30,0.5896849632263184,1.2471284866333008,0.6117886304855347,1.2290325164794922
31,0.6148374080657959,1.1625217199325562,0.5934959053993225,1.3014976978302002
32,0.6349085569381714,1.0996581315994263,0.5670731663703918,1.4107297658920288
33,0.647357702255249,1.0652291774749756,0.6056910753250122,1.2618612051010132
34,0.6384654641151428,1.0860199928283691,0.6646341681480408,1.1004310846328735
35,0.6450711488723755,1.047164797782898,0.6219512224197388,1.2921721935272217
36,0.6730182766914368,0.9824090600013733,0.672764241695404,0.9991714358329773
37,0.6661585569381714,1.0176876783370972,0.6463414430618286,1.1332392692565918
38,0.6834349632263184,0.955122709274292,0.6605691313743591,1.078460693359375
39,0.6882622241973877,0.9796220064163208,0.6382113695144653,1.0931580066680908
40,0.6976625919342041,0.9089252948760986,0.6219512224197388,1.2240262031555176
41,0.7009654641151428,0.9123445749282837,0.684959352016449,0.9623062014579773
42,0.6994410753250122,0.9156761765480042,0.6443089246749878,1.2422305345535278
43,0.6946138143539429,0.9200223684310913,0.6788617968559265,0.9641560912132263
44,0.7184959053993225,0.8483366370201111,0.6056910753250122,1.3149031400680542
45,0.7225610017776489,0.8387569785118103,0.7174796462059021,0.9417657852172852
46,0.7258638143539429,0.8343006372451782,0.6626016497612,1.0791242122650146
47,0.730182945728302,0.7932794690132141,0.7256097793579102,0.8331363797187805
48,0.7535569071769714,0.732894241809845,0.7642276287078857,0.8164247870445251
49,0.7545731663703918,0.7271134853363037,0.7032520174980164,0.9719743132591248
50,0.723831295967102,0.8228906989097595,0.6158536672592163,1.3053735494613647
51,0.7400914430618286,0.7700009942054749,0.6321138143539429,1.123404860496521
52,0.7535569071769714,0.733856201171875,0.7540650367736816,0.7762494087219238
53,0.7596544623374939,0.7054963707923889,0.7052845358848572,0.9504700899124146
54,0.7721036672592163,0.6741604208946228,0.6341463327407837,1.180818796157837
55,0.7472052574157715,0.745875358581543,0.7337398529052734,0.8372395634651184
56,0.7731199264526367,0.6703709363937378,0.7093495726585388,0.9512951970100403
57,0.7677845358848572,0.6825726628303528,0.7439024448394775,0.7995172142982483
58,0.776168704032898,0.6540964245796204,0.7378048896789551,0.8271994590759277
59,0.7853150367736816,0.6388416290283203,0.7804877758026123,0.8441189527511597
60,0.7802337408065796,0.6431401968002319,0.7215447425842285,0.9135147929191589
61,0.7784552574157715,0.672670841217041,0.7398374080657959,0.8158094882965088
62,0.7995426654815674,0.599694013595581,0.7987805008888245,0.6641223430633545
