epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.041325535625219345,4.3822760581970215,NA,NA
1,0.0487329438328743,4.055570125579834,NA,NA
2,0.06978557258844376,3.818018913269043,NA,NA
3,0.07758284360170364,3.628237724304199,NA,NA
4,0.08304093778133392,3.446563482284546,NA,NA
5,0.11033138632774353,3.2864346504211426,NA,NA
6,0.10370370000600815,3.184600591659546,NA,NA
7,0.11150097101926804,3.0652713775634766,NA,NA
8,0.11851851642131805,2.962794542312622,NA,NA
9,0.13996101915836334,2.9021170139312744,NA,NA
10,0.13411305844783783,2.85579514503479,NA,NA
11,0.14035087823867798,2.7794337272644043,NA,NA
12,0.1520467847585678,2.7233924865722656,NA,NA
13,0.15399609506130219,2.6981585025787354,NA,NA
14,0.17621833086013794,2.6202168464660645,NA,NA
15,0.16374269127845764,2.618534803390503,NA,NA
16,0.1758284568786621,2.5535430908203125,NA,NA
17,0.18791423738002777,2.5167624950408936,NA,NA
18,0.19337232410907745,2.4805409908294678,NA,NA
19,0.2085769921541214,2.4515764713287354,NA,NA
20,0.2109161764383316,2.429856300354004,NA,NA
21,0.20467835664749146,2.4266488552093506,NA,NA
22,0.23079921305179596,2.349435329437256,NA,NA
23,0.22066277265548706,2.380970001220703,NA,NA
24,0.21169590950012207,2.365548610687256,NA,NA
25,0.2233918160200119,2.324178457260132,NA,NA
26,0.23196880519390106,2.2698042392730713,NA,NA
27,0.22846004366874695,2.2769975662231445,NA,NA
28,0.2495126724243164,2.2573797702789307,NA,NA
29,0.2471734881401062,2.268096446990967,NA,NA
30,0.2588694095611572,2.256103754043579,NA,NA
31,0.26354774832725525,2.2214431762695312,NA,NA
32,0.2588694095611572,2.245182752609253,NA,NA
33,0.256530225276947,2.1661181449890137,NA,NA
34,0.25341129302978516,2.2012884616851807,NA,NA
35,0.24561403691768646,2.191793203353882,NA,NA
36,0.23664717376232147,2.310732364654541,NA,NA
37,0.253801167011261,2.22902512550354,NA,NA
38,0.2651072144508362,2.1508870124816895,NA,NA
39,0.26705652475357056,2.182621717453003,NA,NA
40,0.2666666805744171,2.203906297683716,NA,NA
41,0.27134501934051514,2.1450095176696777,NA,NA
42,0.27134501934051514,2.1561880111694336,NA,NA
43,0.28732943534851074,2.0940046310424805,NA,NA
44,0.279142290353775,2.106527090072632,NA,NA
45,0.2916179299354553,2.0769033432006836,NA,NA
46,0.2662768065929413,2.1372275352478027,NA,NA
47,0.3005847930908203,2.0564677715301514,NA,NA
48,0.2935672402381897,2.097749710083008,NA,NA
49,0.30994153022766113,2.0225634574890137,NA,NA
50,0.3095516562461853,2.016383647918701,NA,NA
51,0.2869395613670349,2.1658108234405518,NA,NA
52,0.32826510071754456,1.9945813417434692,NA,NA
53,0.32163742184638977,1.985588550567627,NA,NA
54,0.3380116820335388,1.9588124752044678,NA,NA
55,0.33294346928596497,1.9560836553573608,NA,NA
56,0.31695905327796936,2.0933995246887207,NA,NA
